Transaction ID,Car ID,Customer ID,Rental Start Date,Rental End Date,Rental Duration (hours),Car Type,Rental Price ($),Payment Method
7878,649,4473,2023-02-09 09:46:37,2023-02-13 21:48:56,12,SUV,240,Mobile Payment
7879,89,1851,2023-08-07 12:58:09,2023-08-12 07:02:19,18,Truck,450,Debit Card
7880,235,4417,2023-10-29 20:03:50,2023-11-01 18:55:07,22,Truck,550,Mobile Payment
7881,370,2143,2023-02-25 18:10:25,2023-03-03 09:38:31,15,Sedan,225,Debit Card
7882,866,4146,2023-05-16 12:04:22,2023-05-20 08:45:39,20,Convertible,600,Mobile Payment
7883,393,2053,2023-10-04 16:26:10,2023-10-07 19:47:03,3,Convertible,90,Cash
7884,107,1880,2023-12-27 17:13:28,2023-12-28 10:01:45,16,SUV,320,Debit Card
7885,104,4934,2023-01-11 19:55:44,2023-01-14 10:31:00,14,Truck,350,Debit Card
7886,334,2612,2023-04-30 23:15:02,2023-05-03 14:05:20,14,Sedan,210,Credit Card
7887,611,180,2023-08-09 18:12:37,2023-08-11 22:21:55,4,SUV,80,Cash
7888,59,661,2023-06-09 03:02:45,2023-06-11 14:32:16,11,Convertible,330,Mobile Payment
7889,348,2661,2023-09-02 14:46:21,2023-09-07 10:10:44,19,Convertible,570,Debit Card
7890,944,4705,2023-07-07 11:02:44,2023-07-11 00:59:28,13,SUV,260,Mobile Payment
7891,778,3435,2023-05-18 14:53:49,2023-05-22 20:49:57,5,SUV,100,Cash
7892,36,3286,2023-10-31 06:00:50,2023-11-06 07:13:04,1,Convertible,30,Cash
7893,668,60,2023-03-10 13:15:13,2023-03-12 11:13:42,21,Truck,525,Debit Card
7894,198,489,2023-03-14 03:59:49,2023-03-21 02:44:04,22,Truck,550,Mobile Payment
7895,129,2159,2023-06-16 09:46:45,2023-06-22 21:39:58,11,Truck,275,Credit Card
7896,583,3626,2023-11-28 12:25:08,2023-12-04 16:53:48,4,Sedan,60,Mobile Payment
7897,719,2679,2023-05-03 12:17:54,2023-05-07 17:09:41,4,Truck,100,Debit Card
7898,645,782,2023-02-17 17:38:26,2023-02-23 20:33:16,2,Sedan,30,Cash
7899,904,4732,2023-05-16 22:31:38,2023-05-19 12:01:51,13,SUV,260,Cash
7900,839,885,2023-06-09 10:20:12,2023-06-14 17:45:11,7,Convertible,210,Cash
7901,367,1548,2023-07-25 04:18:50,2023-07-30 08:57:32,4,Truck,100,Cash
7902,829,2166,2023-12-02 00:58:34,2023-12-06 02:39:20,1,SUV,20,Credit Card
7903,207,1510,2023-07-21 08:59:23,2023-07-26 20:22:29,11,Truck,275,Mobile Payment
7904,404,3489,2023-09-06 00:47:17,2023-09-06 16:45:32,15,SUV,300,Debit Card
7905,868,28,2023-02-09 03:17:34,2023-02-12 10:40:40,7,Sedan,105,Debit Card
7906,625,2254,2023-06-19 00:51:33,2023-06-20 19:28:36,18,SUV,360,Credit Card
7907,702,888,2023-04-29 07:28:47,2023-05-06 03:01:47,19,Sedan,285,Mobile Payment
7908,795,356,2023-10-20 18:01:52,2023-10-25 14:33:19,20,SUV,400,Debit Card
7909,58,1715,2023-09-02 02:01:37,2023-09-05 11:00:25,8,Convertible,240,Mobile Payment
7910,337,4858,2023-03-15 01:38:10,2023-03-16 23:42:13,22,SUV,440,Credit Card
7911,275,305,2023-07-16 20:38:49,2023-07-21 01:31:16,4,SUV,80,Debit Card
7912,640,4498,2023-04-09 09:13:19,2023-04-11 10:42:36,1,SUV,20,Cash
7913,395,2626,2023-01-30 21:33:10,2023-01-31 16:28:14,18,Sedan,270,Cash
7914,206,238,2023-02-25 22:00:31,2023-02-26 20:27:00,22,Truck,550,Cash
7915,609,3755,2023-05-18 10:25:33,2023-05-22 02:28:51,16,SUV,320,Debit Card
7916,442,4321,2023-05-20 11:51:24,2023-05-26 15:10:28,3,Sedan,45,Debit Card
7917,963,1573,2023-04-12 03:19:23,2023-04-15 01:45:45,22,SUV,440,Cash
7918,764,2254,2023-02-24 11:07:14,2023-02-26 04:30:25,17,Convertible,510,Credit Card
7919,727,2775,2023-06-10 02:39:30,2023-06-11 23:28:12,20,Convertible,600,Debit Card
7920,57,2958,2023-08-08 20:28:01,2023-08-10 07:20:23,10,SUV,200,Mobile Payment
7921,464,1217,2023-01-29 08:52:10,2023-01-29 13:20:31,4,SUV,80,Debit Card
7922,667,3262,2023-10-26 22:35:59,2023-10-27 12:36:14,14,Sedan,210,Credit Card
7923,918,1562,2023-03-17 20:04:17,2023-03-21 04:23:43,8,Convertible,240,Credit Card
7924,233,1648,2023-08-12 09:18:14,2023-08-14 01:10:42,15,SUV,300,Mobile Payment
7925,902,1164,2023-02-02 11:33:39,2023-02-04 11:40:33,0,SUV,0,Mobile Payment
7926,143,2344,2023-12-09 15:49:16,2023-12-11 07:19:39,15,Convertible,450,Mobile Payment
7927,579,3184,2023-08-21 05:13:19,2023-08-23 00:47:35,19,SUV,380,Debit Card
7928,205,1511,2023-11-09 12:43:06,2023-11-10 14:58:11,2,Convertible,60,Cash
7929,132,2183,2023-10-17 00:40:31,2023-10-23 08:39:53,7,Truck,175,Cash
7930,123,3749,2023-04-13 08:16:24,2023-04-17 23:31:23,15,Sedan,225,Cash
7931,845,3976,2023-11-08 02:04:57,2023-11-12 10:17:12,8,SUV,160,Cash
7932,424,2414,2023-09-01 15:01:07,2023-09-07 14:17:55,23,Sedan,345,Cash
7933,419,776,2023-07-13 19:08:48,2023-07-19 04:23:20,9,Sedan,135,Cash
7934,111,1436,2023-03-03 02:09:41,2023-03-03 20:04:36,17,Truck,425,Debit Card
7935,526,243,2023-07-13 17:49:40,2023-07-15 20:20:24,2,Sedan,30,Mobile Payment
7936,638,4516,2023-01-12 14:08:05,2023-01-17 19:23:22,5,Convertible,150,Mobile Payment
7937,649,2241,2023-02-10 21:48:16,2023-02-12 03:24:27,5,Convertible,150,Cash
7938,661,1878,2023-11-26 12:22:44,2023-12-01 08:38:53,20,Convertible,600,Mobile Payment
7939,89,1253,2023-08-27 22:57:09,2023-09-01 20:06:09,21,Truck,525,Mobile Payment
7940,927,3905,2023-08-16 04:43:32,2023-08-21 10:05:52,5,Truck,125,Credit Card
7941,732,4020,2023-02-10 12:42:06,2023-02-13 22:01:22,9,Sedan,135,Credit Card
7942,843,62,2023-06-24 14:28:15,2023-06-25 00:52:22,10,Sedan,150,Debit Card
7943,45,1414,2023-02-05 08:51:32,2023-02-07 14:10:56,5,Sedan,75,Mobile Payment
7944,54,3342,2023-09-04 11:17:41,2023-09-09 23:18:50,12,Truck,300,Debit Card
7945,410,3791,2023-09-30 23:10:56,2023-10-07 19:53:56,20,Truck,500,Cash
7946,34,2449,2023-05-01 08:34:01,2023-05-05 10:43:30,2,Convertible,60,Debit Card
7947,411,4211,2023-01-22 05:07:26,2023-01-22 07:58:14,2,SUV,40,Debit Card
7948,769,803,2023-10-11 11:40:42,2023-10-14 02:03:14,14,SUV,280,Credit Card
7949,723,4026,2023-04-14 21:53:26,2023-04-16 18:55:49,21,Sedan,315,Debit Card
7950,232,1207,2023-12-20 03:21:13,2023-12-20 11:40:52,8,Convertible,240,Debit Card
7951,168,605,2023-09-14 10:54:41,2023-09-20 22:56:34,12,Sedan,180,Mobile Payment
7952,69,2214,2023-01-15 22:13:36,2023-01-22 20:56:41,22,Convertible,660,Mobile Payment
7953,726,2582,2023-12-27 20:18:16,2023-12-28 18:05:40,21,Sedan,315,Debit Card
7954,74,3793,2023-01-18 09:36:05,2023-01-22 08:05:20,22,SUV,440,Mobile Payment
7955,923,4919,2023-04-26 01:57:00,2023-05-01 21:41:12,19,Convertible,570,Cash
7956,283,134,2023-09-12 15:54:22,2023-09-12 22:04:15,6,Truck,150,Credit Card
7957,656,1295,2023-01-10 23:19:08,2023-01-12 03:13:48,3,Convertible,90,Mobile Payment
7958,532,4022,2023-07-15 05:07:43,2023-07-18 01:34:20,20,Sedan,300,Debit Card
7959,296,1749,2023-03-02 09:53:29,2023-03-09 08:27:15,22,Sedan,330,Debit Card
7960,55,3184,2023-11-04 09:15:23,2023-11-08 04:33:59,19,SUV,380,Cash
7961,133,2230,2023-11-09 03:34:07,2023-11-13 11:47:42,8,Convertible,240,Debit Card
7962,911,2609,2023-08-28 19:02:18,2023-08-29 16:02:37,21,Sedan,315,Mobile Payment
7963,582,4879,2023-06-14 01:47:16,2023-06-14 20:16:35,18,Truck,450,Credit Card
7964,153,40,2023-05-13 11:39:48,2023-05-18 03:32:18,15,Convertible,450,Mobile Payment
7965,138,4994,2023-07-22 12:18:03,2023-07-24 20:45:48,8,Convertible,240,Mobile Payment
7966,285,2460,2023-10-03 04:22:43,2023-10-03 08:17:10,3,Sedan,45,Mobile Payment
7967,72,1066,2023-02-26 13:58:43,2023-02-27 02:14:54,12,Convertible,360,Mobile Payment
7968,120,3187,2023-02-27 16:46:42,2023-03-06 08:34:51,15,Sedan,225,Mobile Payment
7969,754,3625,2023-09-12 04:03:18,2023-09-16 15:01:06,10,Truck,250,Debit Card
7970,892,4339,2023-04-01 22:20:35,2023-04-04 18:56:43,20,Sedan,300,Mobile Payment
7971,543,1975,2023-11-09 21:10:39,2023-11-10 17:16:11,20,Convertible,600,Mobile Payment
7972,878,1074,2023-02-23 23:11:04,2023-03-02 20:23:07,21,Truck,525,Debit Card
7973,864,2500,2023-11-17 15:27:38,2023-11-24 07:09:16,15,Truck,375,Mobile Payment
7974,564,4304,2023-06-18 05:36:13,2023-06-23 23:44:15,18,Truck,450,Debit Card
7975,870,2355,2023-06-14 07:24:33,2023-06-20 14:19:51,6,Convertible,180,Cash
7976,157,2423,2023-05-22 08:32:44,2023-05-23 01:23:38,16,Sedan,240,Cash
7977,737,1064,2023-07-11 11:51:35,2023-07-16 18:50:51,6,Sedan,90,Debit Card
7978,116,3044,2023-01-07 09:21:02,2023-01-08 16:52:57,7,Convertible,210,Debit Card
7979,961,2744,2023-10-03 06:16:42,2023-10-05 22:16:04,15,Sedan,225,Debit Card
7980,885,3864,2023-04-25 09:15:19,2023-04-30 16:01:09,6,Truck,150,Cash
7981,355,4694,2023-05-27 08:54:23,2023-06-01 22:05:32,13,Sedan,195,Debit Card
7982,110,2032,2023-12-17 07:32:28,2023-12-18 18:58:12,11,Convertible,330,Debit Card
7983,868,4471,2023-04-28 11:15:27,2023-05-01 12:30:34,1,Convertible,30,Cash
7984,402,4708,2023-11-29 12:08:57,2023-11-30 09:49:08,21,Sedan,315,Cash
7985,768,2260,2023-07-16 00:56:09,2023-07-20 09:01:53,8,SUV,160,Mobile Payment
7986,747,2785,2023-05-08 08:17:01,2023-05-11 07:15:53,22,Convertible,660,Credit Card
7987,155,1828,2023-03-03 18:13:33,2023-03-09 04:55:46,10,Sedan,150,Debit Card
7988,351,1011,2023-08-06 03:26:54,2023-08-08 11:18:23,7,SUV,140,Mobile Payment
7989,615,3427,2023-06-21 22:18:28,2023-06-22 09:15:51,10,Sedan,150,Cash
7990,700,957,2023-02-16 18:18:17,2023-02-19 17:48:57,23,Convertible,690,Mobile Payment
7991,780,2990,2023-05-08 06:51:30,2023-05-13 12:16:10,5,Sedan,75,Mobile Payment
7992,861,3084,2023-11-20 06:34:53,2023-11-25 18:45:23,12,SUV,240,Mobile Payment
7993,181,123,2023-07-26 10:49:37,2023-07-29 18:16:51,7,SUV,140,Credit Card
7994,380,1291,2023-09-17 11:05:05,2023-09-18 03:43:28,16,Truck,400,Credit Card
7995,613,4462,2023-01-25 06:02:08,2023-02-01 01:27:13,19,Convertible,570,Debit Card
7996,563,3122,2023-12-27 11:27:20,2024-01-01 18:06:58,6,Sedan,90,Credit Card
7997,327,1698,2023-09-17 22:29:59,2023-09-24 08:22:40,9,Truck,225,Mobile Payment
7998,786,3796,2023-11-30 03:05:15,2023-12-04 15:44:13,12,Truck,300,Debit Card
7999,800,4257,2023-01-01 12:46:12,2023-01-04 02:29:44,13,Convertible,390,Credit Card
8000,643,1065,2023-02-20 19:22:20,2023-02-26 14:44:17,19,Truck,475,Credit Card
8001,382,1413,2023-05-22 00:31:00,2023-05-22 12:03:11,11,Convertible,330,Mobile Payment
8002,399,2402,2023-06-07 13:18:47,2023-06-09 03:23:42,14,Sedan,210,Credit Card
8003,468,3133,2023-09-09 17:09:22,2023-09-11 21:09:34,4,Sedan,60,Debit Card
8004,79,2751,2023-03-18 22:50:36,2023-03-21 14:06:49,15,SUV,300,Debit Card
8005,717,2312,2023-12-14 04:02:28,2023-12-16 21:02:58,17,SUV,340,Mobile Payment
8006,503,2525,2023-06-20 00:21:26,2023-06-23 12:00:06,11,Convertible,330,Credit Card
8007,410,4917,2023-09-03 08:18:33,2023-09-04 02:25:58,18,Sedan,270,Cash
8008,914,1817,2023-09-04 19:56:57,2023-09-09 19:05:37,23,Convertible,690,Credit Card
8009,713,1726,2023-11-23 20:42:54,2023-11-30 09:33:21,12,SUV,240,Mobile Payment
8010,108,4995,2023-03-22 06:41:07,2023-03-28 23:57:16,17,Sedan,255,Debit Card
8011,136,1602,2023-02-17 03:53:49,2023-02-20 21:09:34,17,Sedan,255,Credit Card
8012,566,3422,2023-05-16 01:57:00,2023-05-18 04:34:51,2,Convertible,60,Credit Card
8013,867,1117,2023-01-11 09:55:34,2023-01-13 17:13:15,7,Sedan,105,Mobile Payment
8014,362,2322,2023-10-18 19:48:24,2023-10-21 15:01:09,19,SUV,380,Cash
8015,352,1639,2023-02-12 11:01:40,2023-02-18 19:18:55,8,SUV,160,Cash
8016,143,1764,2023-11-10 14:34:41,2023-11-10 17:18:55,2,Convertible,60,Credit Card
8017,614,2835,2023-11-27 23:45:34,2023-12-01 04:58:36,5,Convertible,150,Debit Card
8018,985,211,2023-05-18 20:18:10,2023-05-20 17:24:14,21,Sedan,315,Mobile Payment
8019,369,1111,2023-12-14 12:30:19,2023-12-21 10:18:54,21,Convertible,630,Credit Card
8020,721,3733,2023-04-01 01:08:55,2023-04-01 07:10:19,6,SUV,120,Cash
8021,93,4038,2023-12-23 03:29:35,2023-12-26 04:00:06,0,Convertible,0,Debit Card
8022,267,4585,2023-02-11 04:36:00,2023-02-12 00:24:08,19,Convertible,570,Cash
8023,869,4696,2023-05-11 18:51:02,2023-05-14 21:50:15,2,Convertible,60,Cash
8024,247,336,2023-12-19 08:06:13,2023-12-25 18:20:47,10,Convertible,300,Credit Card
8025,404,1197,2023-10-03 20:53:07,2023-10-09 04:28:49,7,Sedan,105,Credit Card
8026,465,3979,2023-08-27 23:30:34,2023-08-31 06:07:39,6,Convertible,180,Debit Card
8027,7,1822,2023-08-02 21:06:56,2023-08-05 04:03:28,6,Truck,150,Credit Card
8028,425,1616,2023-06-26 07:52:00,2023-06-28 16:56:36,9,Sedan,135,Mobile Payment
8029,556,4989,2023-05-14 00:35:45,2023-05-17 06:53:05,6,Convertible,180,Cash
8030,799,3252,2023-12-07 22:23:19,2023-12-09 08:44:09,10,Sedan,150,Debit Card
8031,559,1134,2023-09-30 23:45:11,2023-10-07 22:35:20,22,Truck,550,Debit Card
8032,687,3224,2023-03-03 21:34:36,2023-03-08 23:47:18,2,Sedan,30,Cash
8033,555,3151,2023-03-06 17:34:52,2023-03-10 04:38:52,11,Sedan,165,Debit Card
8034,483,437,2023-12-25 05:25:29,2023-12-29 16:34:41,11,Truck,275,Mobile Payment
8035,912,3373,2023-09-20 04:24:19,2023-09-21 14:29:05,10,SUV,200,Debit Card
8036,126,1446,2023-08-13 14:02:59,2023-08-18 14:53:42,0,Truck,0,Debit Card
8037,110,2384,2023-11-15 22:08:02,2023-11-16 08:48:27,10,Truck,250,Mobile Payment
8038,188,1519,2023-06-19 10:51:28,2023-06-24 19:40:31,8,Sedan,120,Cash
8039,651,826,2023-03-14 14:48:24,2023-03-20 07:33:27,16,SUV,320,Credit Card
8040,121,772,2023-09-26 20:20:14,2023-09-27 10:43:47,14,Truck,350,Mobile Payment
8041,377,2880,2023-09-23 09:58:30,2023-09-27 06:23:57,20,Convertible,600,Mobile Payment
8042,898,1234,2023-11-11 07:13:06,2023-11-14 06:13:06,23,SUV,460,Debit Card
8043,664,2835,2023-03-27 19:13:14,2023-04-01 12:11:23,16,Convertible,480,Cash
8044,35,3593,2023-08-29 20:18:36,2023-08-30 09:15:59,12,Sedan,180,Mobile Payment
8045,922,3294,2023-04-09 01:12:46,2023-04-10 22:33:09,21,SUV,420,Debit Card
8046,687,1110,2023-03-13 21:44:05,2023-03-18 18:31:01,20,Sedan,300,Mobile Payment
8047,618,4044,2023-04-03 16:07:33,2023-04-07 03:19:50,11,Sedan,165,Credit Card
8048,687,3612,2023-06-09 07:37:17,2023-06-12 16:12:27,8,SUV,160,Mobile Payment
8049,740,4099,2023-09-28 06:27:12,2023-09-28 06:59:23,0,Sedan,0,Debit Card
8050,460,2937,2023-03-02 03:27:51,2023-03-05 02:31:43,23,Sedan,345,Mobile Payment
8051,711,908,2023-05-14 13:03:06,2023-05-19 06:55:52,17,SUV,340,Debit Card
8052,944,1653,2023-09-16 20:43:23,2023-09-17 01:55:30,5,Convertible,150,Debit Card
8053,53,4002,2023-12-28 15:42:54,2024-01-03 19:16:14,3,Convertible,90,Cash
8054,353,4438,2023-07-01 07:54:26,2023-07-06 16:19:33,8,Sedan,120,Debit Card
8055,910,158,2023-12-14 18:11:04,2023-12-17 13:05:10,18,Sedan,270,Debit Card
8056,217,191,2023-03-16 16:45:26,2023-03-22 10:37:01,17,Convertible,510,Credit Card
8057,274,4053,2023-05-22 12:55:19,2023-05-27 00:41:44,11,Truck,275,Debit Card
8058,902,3041,2023-01-28 11:01:59,2023-01-30 11:25:25,0,SUV,0,Debit Card
8059,908,3282,2023-05-08 17:23:11,2023-05-13 00:46:14,7,Sedan,105,Mobile Payment
8060,432,245,2023-08-23 14:59:46,2023-08-30 00:38:46,9,Truck,225,Mobile Payment
8061,460,1700,2023-11-18 10:23:40,2023-11-22 00:15:49,13,Convertible,390,Credit Card
8062,360,4595,2023-01-18 07:46:32,2023-01-19 14:13:56,6,Truck,150,Mobile Payment
8063,819,284,2023-01-17 16:45:17,2023-01-21 09:17:27,16,Convertible,480,Cash
8064,828,2555,2023-12-11 18:05:04,2023-12-18 06:58:15,12,Truck,300,Credit Card
8065,786,3914,2023-01-01 08:57:07,2023-01-01 20:41:59,11,SUV,220,Cash
8066,470,2295,2023-02-28 13:42:59,2023-03-03 20:01:22,6,Sedan,90,Debit Card
8067,104,2125,2023-12-02 23:43:42,2023-12-09 20:28:22,20,Convertible,600,Cash
8068,627,4613,2023-05-05 12:32:43,2023-05-05 13:38:27,1,Truck,25,Debit Card
8069,262,2392,2023-06-05 17:43:11,2023-06-06 06:17:41,12,Convertible,360,Cash
8070,770,327,2023-04-19 03:39:57,2023-04-21 06:41:30,3,Truck,75,Credit Card
8071,565,1937,2023-05-14 06:46:55,2023-05-19 19:48:14,13,Truck,325,Credit Card
8072,60,2599,2023-06-11 13:38:17,2023-06-15 20:20:14,6,Convertible,180,Credit Card
8073,405,4102,2023-03-14 04:57:35,2023-03-18 13:00:39,8,Sedan,120,Mobile Payment
8074,320,1326,2023-08-09 16:07:09,2023-08-10 19:24:11,3,Truck,75,Debit Card
8075,636,729,2023-12-29 08:57:13,2024-01-02 15:14:54,6,Sedan,90,Mobile Payment
8076,792,3639,2023-03-31 00:34:03,2023-04-05 15:36:42,15,Truck,375,Credit Card
8077,825,4248,2023-11-28 19:37:49,2023-11-30 08:08:16,12,Sedan,180,Credit Card
8078,391,3014,2023-12-29 14:43:25,2023-12-30 14:20:54,23,Convertible,690,Credit Card
8079,344,1004,2023-03-31 05:06:21,2023-04-05 07:51:18,2,Sedan,30,Credit Card
8080,316,2741,2023-04-30 16:52:17,2023-05-02 23:14:29,6,Truck,150,Credit Card
8081,670,962,2023-12-08 09:25:16,2023-12-10 17:21:42,7,Convertible,210,Mobile Payment
8082,253,1010,2023-12-12 22:30:57,2023-12-16 02:01:04,3,Convertible,90,Debit Card
8083,880,1583,2023-05-29 20:36:36,2023-06-02 13:17:45,16,Convertible,480,Mobile Payment
8084,159,1985,2023-12-03 02:37:57,2023-12-04 19:28:55,16,Truck,400,Debit Card
8085,770,714,2023-01-25 20:21:59,2023-01-31 20:38:35,0,Sedan,0,Credit Card
8086,872,2280,2023-08-17 02:01:53,2023-08-19 18:17:07,16,Truck,400,Cash
8087,462,3668,2023-10-08 23:17:25,2023-10-13 09:31:55,10,SUV,200,Credit Card
8088,786,3387,2023-03-03 06:45:42,2023-03-06 10:39:33,3,Convertible,90,Debit Card
8089,441,3549,2023-05-05 21:26:50,2023-05-11 05:32:55,8,Sedan,120,Cash
8090,932,479,2023-07-16 06:32:20,2023-07-17 06:50:16,0,Sedan,0,Mobile Payment
8091,725,4638,2023-12-21 22:31:06,2023-12-24 10:16:11,11,Convertible,330,Credit Card
8092,226,1696,2023-09-24 23:50:10,2023-09-25 13:44:52,13,Convertible,390,Credit Card
8093,567,3433,2023-03-01 09:19:59,2023-03-05 11:24:32,2,Convertible,60,Cash
8094,907,1324,2023-09-01 16:40:25,2023-09-07 07:18:38,14,Convertible,420,Debit Card
8095,5,3231,2023-12-20 07:25:11,2023-12-21 17:52:01,10,Sedan,150,Credit Card
8096,963,2003,2023-11-27 01:24:08,2023-11-27 12:48:18,11,Sedan,165,Debit Card
8097,453,1209,2023-08-21 18:24:34,2023-08-23 01:59:11,7,Truck,175,Mobile Payment
8098,976,4415,2023-09-21 22:58:08,2023-09-25 22:06:50,23,SUV,460,Credit Card
8099,891,3142,2023-05-12 05:21:37,2023-05-17 19:21:27,13,SUV,260,Credit Card
8100,175,4923,2023-12-15 03:50:09,2023-12-21 05:29:53,1,SUV,20,Credit Card
8101,84,487,2023-09-07 21:26:40,2023-09-10 09:43:44,12,Sedan,180,Debit Card
8102,288,3968,2023-08-11 03:59:56,2023-08-15 16:23:05,12,SUV,240,Cash
8103,90,732,2023-05-21 00:42:24,2023-05-24 10:25:45,9,SUV,180,Cash
8104,372,2686,2023-12-08 13:29:28,2023-12-09 23:31:48,10,Truck,250,Cash
8105,884,3914,2023-10-29 05:12:23,2023-11-02 19:07:25,13,Convertible,390,Mobile Payment
8106,740,3615,2023-07-13 02:31:24,2023-07-14 07:03:43,4,Sedan,60,Cash
8107,18,127,2023-02-25 18:17:12,2023-02-28 04:33:26,10,SUV,200,Cash
8108,713,2054,2023-10-17 14:46:14,2023-10-20 15:51:07,1,SUV,20,Cash
8109,334,4608,2023-01-13 03:26:38,2023-01-20 03:22:42,23,SUV,460,Mobile Payment
8110,820,1034,2023-01-22 11:30:13,2023-01-25 08:46:01,21,Convertible,630,Mobile Payment
8111,493,1652,2023-01-30 19:01:38,2023-02-03 18:41:43,23,Sedan,345,Debit Card
8112,819,3410,2023-09-03 09:43:52,2023-09-04 09:18:26,23,SUV,460,Debit Card
8113,484,1348,2023-06-27 09:31:06,2023-07-03 18:49:59,9,Convertible,270,Credit Card
8114,777,4167,2023-10-04 16:55:43,2023-10-08 04:27:06,11,Sedan,165,Mobile Payment
8115,398,1519,2023-02-28 03:07:01,2023-03-02 20:45:52,17,Convertible,510,Debit Card
8116,405,1726,2023-11-15 01:23:46,2023-11-16 04:42:43,3,Truck,75,Cash
8117,910,4056,2023-09-16 15:25:16,2023-09-18 16:01:15,0,SUV,0,Debit Card
8118,549,2363,2023-02-09 17:07:13,2023-02-14 07:02:14,13,SUV,260,Cash
8119,815,3687,2023-08-22 18:36:52,2023-08-28 05:31:50,10,Truck,250,Cash
8120,914,764,2023-08-21 04:30:23,2023-08-21 10:46:58,6,Truck,150,Debit Card
8121,844,2846,2023-03-04 03:36:38,2023-03-10 15:12:18,11,Sedan,165,Mobile Payment
8122,885,1970,2023-12-15 13:25:43,2023-12-21 17:36:02,4,Truck,100,Cash
8123,546,688,2023-12-23 11:45:53,2023-12-29 13:12:16,1,Convertible,30,Cash
8124,118,1494,2023-05-29 03:34:36,2023-05-31 07:37:11,4,Sedan,60,Cash
8125,958,4025,2023-07-12 04:37:53,2023-07-18 08:42:54,4,Truck,100,Mobile Payment
8126,802,2662,2023-12-26 19:47:02,2024-01-01 00:12:51,4,Sedan,60,Debit Card
8127,12,908,2023-10-23 04:09:43,2023-10-26 05:03:16,0,Sedan,0,Credit Card
8128,399,4863,2023-11-24 13:42:46,2023-11-26 17:23:00,3,Sedan,45,Cash
8129,593,2690,2023-10-12 15:07:14,2023-10-15 19:10:51,4,Truck,100,Credit Card
8130,259,4882,2023-09-04 16:32:39,2023-09-10 01:24:38,8,Convertible,240,Debit Card
8131,322,349,2023-03-09 03:47:39,2023-03-15 10:13:58,6,SUV,120,Credit Card
8132,945,4424,2023-06-12 19:46:47,2023-06-16 13:36:25,17,Convertible,510,Credit Card
8133,414,4874,2023-05-17 19:54:32,2023-05-21 19:22:31,23,Convertible,690,Mobile Payment
8134,64,362,2023-12-12 18:52:34,2023-12-14 23:42:54,4,Convertible,120,Mobile Payment
8135,933,205,2023-05-29 07:28:44,2023-06-02 17:35:22,10,SUV,200,Credit Card
8136,882,3848,2023-01-21 12:16:42,2023-01-26 10:23:25,22,SUV,440,Debit Card
8137,799,1552,2023-04-17 04:17:01,2023-04-22 20:31:51,16,SUV,320,Credit Card
8138,31,3035,2023-08-23 22:58:55,2023-08-25 21:31:57,22,Truck,550,Cash
8139,260,469,2023-12-22 10:54:48,2023-12-24 04:42:15,17,SUV,340,Cash
8140,687,1735,2023-10-22 22:29:37,2023-10-24 03:49:29,5,Sedan,75,Mobile Payment
8141,225,791,2023-07-05 22:25:24,2023-07-07 15:48:47,17,Sedan,255,Mobile Payment
8142,481,4288,2023-01-29 10:31:11,2023-02-01 21:29:51,10,SUV,200,Mobile Payment
8143,628,2370,2023-11-22 08:05:47,2023-11-25 06:52:25,22,Sedan,330,Credit Card
8144,616,3268,2023-08-19 03:20:52,2023-08-22 21:47:44,18,Sedan,270,Debit Card
8145,447,496,2023-02-20 10:27:11,2023-02-20 19:38:23,9,Convertible,270,Debit Card
8146,283,1043,2023-08-20 21:17:35,2023-08-27 15:10:40,17,Truck,425,Mobile Payment
8147,938,2036,2023-11-09 03:44:49,2023-11-13 11:03:55,7,Convertible,210,Credit Card
8148,230,4578,2023-08-21 02:20:17,2023-08-23 21:51:01,19,Convertible,570,Credit Card
8149,145,1616,2023-09-01 21:57:04,2023-09-02 07:29:11,9,Sedan,135,Mobile Payment
8150,109,83,2023-03-13 13:28:06,2023-03-18 21:57:54,8,Convertible,240,Credit Card
8151,196,3140,2023-12-22 23:40:50,2023-12-24 11:28:17,11,Convertible,330,Cash
8152,505,3050,2023-02-02 22:24:12,2023-02-04 11:42:32,13,SUV,260,Debit Card
8153,736,404,2023-12-22 07:02:36,2023-12-26 21:35:52,14,Truck,350,Mobile Payment
8154,762,1509,2023-12-30 00:40:46,2024-01-03 03:55:35,3,SUV,60,Cash
8155,264,149,2023-01-10 03:23:09,2023-01-16 15:53:43,12,SUV,240,Debit Card
8156,971,1575,2023-09-21 17:49:35,2023-09-24 09:23:31,15,Convertible,450,Cash
8157,570,3819,2023-03-21 05:23:02,2023-03-28 03:39:45,22,Convertible,660,Credit Card
8158,945,4651,2023-03-13 21:17:52,2023-03-20 13:39:19,16,SUV,320,Mobile Payment
8159,908,4552,2023-10-18 20:06:08,2023-10-22 16:41:07,20,Truck,500,Credit Card
